picture_count,stock_number,model_year,make,model,style,exterior_color,mileage,has_condition_report,grade,lights_raw,announcements,vin,batch_id,source_file,ingested_at,primary_light,mileage_bucket,grade_tier,drivetrain_type,wmi_prefix,snapshot_date,vehicle_age,is_as_is,is_inop,has_structural_damage,is_salvage,is_repo,is_green_light
17,3559,2016,BMW,7-Series,750I XDRIVE,BL,82677,0,,,,WBA7F2C56GG416438,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
37,993004,2016,BMW,7-Series,750i xDrive,BLACK,115258,1,3.4,,,WBA7F2C52GG415898,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,FAIR,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
52,32532,2016,BMW,7-Series,750I XDRIVE,SILVER,119013,1,2.7,Green,ALT SUSP,WBA7F2C56GG419551,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,FAIR,AWD,WBA,2026-06-10,10,0,0,0,0,0,0
18,87820,2016,BMW,7-Series,750i,WHITE,137383,0,,,,WBA7F0C56GGL99595,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,,UNKNOWN,WBA,2026-06-10,10,0,0,0,0,0,0
12,1175807,2015,BMW,7-Series,750i,SILVER,92915,0,,Red,,WBAYA8C58FG197664,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
9,5880,2015,BMW,7-Series,740Li xDrive,WHITE,93460,0,,Red,AS IS; PREV TITLE NY,WBAYF4C5XFGS99039,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,AWD,WBA,2026-06-10,11,1,0,0,0,0,0
34,50193845,2015,BMW,7-Series,750Li xDrive,BLACK,130046,1,1.8,Red,AS IS,WBAYF8C55FD653946,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,AWD,WBA,2026-06-10,11,1,0,0,0,0,0
33,272955,2014,BMW,7-Series,750Li,BLACK,155508,1,2.4,,AS IS; TITLE OWNER CAPITAL COMM BANK,WBAYE8C50ED780279,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,POOR,UNKNOWN,WBA,2026-06-10,12,1,0,0,0,0,0
24,960749,2013,BMW,7-Series,750Li,WHITE,72056,1,3.0,Red,AS IS,WBAYE8C52DD133185,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,FAIR,UNKNOWN,WBA,2026-06-10,13,1,0,0,0,0,0
35,254107,2013,BMW,7-Series,750Li,BLACK,89117,1,3.2,Red,,WBAYE8C55DD133956,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,FAIR,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
41,592509,2013,BMW,7-Series,750Li,SILVER,112389,1,4.5,Green,REMARKETING BY ELEMENT/DAA SOUTHERN AUCTIONS; J00692,WBAYE8C57DD133909,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,EXCELLENT,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
23,565106,2013,BMW,7-Series,750Li,GRAY,129300,1,4.8,Green,,WBAYE8C52DD132134,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,EXCELLENT,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
16,699094,2013,BMW,7-Series,750i,WHITE,174141,0,,Red,,WBAYA8C58DC996655,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
21,803,2015,BMW,7 SERIES 750LI,,BLACK,128557,0,,Green,,WBAYE8C52FD781841,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,HIGH,,UNKNOWN,WBA,2026-06-10,11,0,0,0,0,0,0
36,33570,2017,BMW,7 SERIES ALPINA B7 X,,BLACK,65586,1,4.5,Green,,WBA7F2C5XHG421658,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,EXCELLENT,UNKNOWN,WBA,2026-06-10,9,0,0,0,0,0,0
12,292955,2023,BMW,8-Series,840i,WHITE,19215,1,4.9,Green,,WBADZ2C01PCL83273,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,LOW,EXCELLENT,UNKNOWN,WBA,2026-06-10,3,0,0,0,0,0,0
20,254275,2022,BMW,8-Series,M850i,BLACK,127064,1,2.4,Red,LEFT C PILAR PREV REPAIR / LEFT WHEEL  HOUSING PREV REPAIR,WBAGV8C04NCG89203,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,POOR,UNKNOWN,WBA,2026-06-10,4,0,0,0,0,0,0
42,959922,2021,BMW,8-Series,M850i,BLACK,58540,1,3.5,Red,,WBAGV8C08MCF96246,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,5,0,0,0,0,0,0
10,924545,2020,BMW,8-Series,M850i,BLUE,36782,1,4.3,Green,,WBAGV8C06LBP48798,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,6,0,0,0,0,0,0
32,254104,2020,BMW,8-Series,840i,BLACK,44463,1,3.9,Green,,WBADZ2C02LCE47754,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,GOOD,UNKNOWN,WBA,2026-06-10,6,0,0,0,0,0,0
13,10255896,2020,BMW,8-Series,M850i,WHITE,48136,1,4.7,Green,,WBAGV8C08LBP48866,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,MEDIUM,EXCELLENT,UNKNOWN,WBA,2026-06-10,6,0,0,0,0,0,0
15,825082,2013,BMW,Gran Turismo,535i,BLACK,86918,0,,Red,,WBASN2C56DC202596,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBA,2026-06-10,13,0,0,0,0,0,0
7,917569,2016,BMW,i3,4dr HB w/Range Extender,BLACK,72136,0,,Red,,WBY1Z4C52GV507650,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBY,2026-06-10,10,0,0,0,0,0,0
16,267709,2015,BMW,i3,,WHITE,104992,0,,Red,,WBY1Z4C53FV278281,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,HIGH,,UNKNOWN,WBY,2026-06-10,11,0,0,0,0,0,0
31,1525818,2024,BMW,i4,xDrive40,BLACK,9760,1,3.8,Green,PENTAGON FCU,WBY83FB03RFR87339,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,LOW,GOOD,AWD,WBY,2026-06-10,2,0,0,0,0,0,0
14,1013509,2024,BMW,iX,xDrive50,WHITE,35685,1,4.4,Red,,WB523CF01RCN03892,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,GOOD,AWD,WB5,2026-06-10,2,0,0,0,0,0,0
20,205035,2017,BMW,M3,Sedan,WHITE,64131,1,4.5,,no cats,WBS8M9C58H5G42415,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,MEDIUM,EXCELLENT,UNKNOWN,WBS,2026-06-10,9,0,0,0,0,0,0
29,390441,2025,BMW,M4,COMPETITION XDRIV,BLACK,25212,1,,Green,NEW CAR STORE EXTRA KEY IN OFFICE,WBS33HK04SCT95200,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,GREEN,LOW,,UNKNOWN,WBS,2026-06-10,1,0,0,0,0,0,0
22,110917,2015,BMW,M4,2DR CPE,BLUE,94587,0,,Red,"AFTERMARKET EXHAUST, NO CATS",WBS3R9C57FK330965,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,RED,MEDIUM,,UNKNOWN,WBS,2026-06-10,11,0,0,0,0,0,0
29,1319471,2015,BMW,M4,2dr Cpe,WHITE,151352,1,2.7,,AS IS,WBS3R9C54FK330096,2e3296c3b796,edge_pipeline_vehicle_search_2026-06-09.csv,2026-06-10T16:54:50.346006+00:00,UNKNOWN,HIGH,FAIR,UNKNOWN,WBS,2026-06-10,11,1,0,0,0,0,0
